provincia ;canton;Edad;personas_por_edad
Tungurahua;Ambato;De 25-29;291
Tungurahua;Ambato;De 30-34;251
Tungurahua;Ambato;De 35-39;274
Tungurahua;Ambato;De 40-44;265
Tungurahua;Ambato;De 45-49;241
Tungurahua;Ambato;De 50-54;192
Tungurahua;Ambato;De 55-59;171
Tungurahua;Ambato;De 60-64;150
Tungurahua;Ambato;De 65-69;166
Tungurahua;Ambato;De 70-74;163
Tungurahua;Ambato;De 75-79;104
Tungurahua;Ambato;De 80-84;81
Tungurahua;Ambato;85 o más;60
Tungurahua;Ambato;Total Huachi Grande;15.782
Tungurahua;Ambato;De 0-4;1.242
Tungurahua;Ambato;De 5-9;1.325
Tungurahua;Ambato;De 10-14;1.480
Tungurahua;Ambato;De 15-19;1.423
Tungurahua;Ambato;De 20-24;1.397
Tungurahua;Ambato;De 25-29;1.328
Tungurahua;Ambato;De 30-34;1.249
Tungurahua;Ambato;De 35-39;1.139
Tungurahua;Ambato;De 40-44;1.074
Tungurahua;Ambato;De 45-49;986
Tungurahua;Ambato;De 50-54;750
Tungurahua;Ambato;De 55-59;643
Tungurahua;Ambato;De 60-64;540
Tungurahua;Ambato;De 65-69;427
Tungurahua;Ambato;De 70-74;277
Tungurahua;Ambato;De 75-79;213
Tungurahua;Ambato;De 80-84;146
Tungurahua;Ambato;85 o más;143
Tungurahua;Ambato;Total Izamba;22.218
Tungurahua;Ambato;De 0-4;1.497
Tungurahua;Ambato;De 5-9;1.874
Tungurahua;Ambato;De 10-14;1.887
Tungurahua;Ambato;De 15-19;2.248
Tungurahua;Ambato;De 20-24;2.218
Tungurahua;Ambato;De 25-29;1.723
Tungurahua;Ambato;De 30-34;1.670
Tungurahua;Ambato;De 35-39;1.583
Tungurahua;Ambato;De 40-44;1.526
Tungurahua;Ambato;De 45-49;1.399
Tungurahua;Ambato;De 50-54;1.170
Tungurahua;Ambato;De 55-59;1.036
Tungurahua;Ambato;De 60-64;749
Tungurahua;Ambato;De 65-69;556
Tungurahua;Ambato;De 70-74;392
Tungurahua;Ambato;De 75-79;318
Tungurahua;Ambato;De 80-84;207
Tungurahua;Ambato;85 o más;165
Tungurahua;Ambato;Total Juan Benigno Vela;7.523
Tungurahua;Ambato;De 0-4;493
Tungurahua;Ambato;De 5-9;594
Tungurahua;Ambato;De 10-14;627
Tungurahua;Ambato;De 15-19;627
Tungurahua;Ambato;De 20-24;615
Tungurahua;Ambato;De 25-29;571
Tungurahua;Ambato;De 30-34;534
Tungurahua;Ambato;De 35-39;512
Tungurahua;Ambato;De 40-44;483
Tungurahua;Ambato;De 45-49;412
Tungurahua;Ambato;De 50-54;385
Tungurahua;Ambato;De 55-59;377
Tungurahua;Ambato;De 60-64;306
Tungurahua;Ambato;De 65-69;262
Tungurahua;Ambato;De 70-74;234
Tungurahua;Ambato;De 75-79;237
Tungurahua;Ambato;De 80-84;142
Tungurahua;Ambato;85 o más;112
Tungurahua;Ambato;Total Montalvo;6.193
Tungurahua;Ambato;De 0-4;502
Tungurahua;Ambato;De 5-9;518
Tungurahua;Ambato;De 10-14;611
Tungurahua;Ambato;De 15-19;526
Tungurahua;Ambato;De 20-24;500
Tungurahua;Ambato;De 25-29;487
Tungurahua;Ambato;De 30-34;472
Tungurahua;Ambato;De 35-39;458
Tungurahua;Ambato;De 40-44;423
Tungurahua;Ambato;De 45-49;317
Tungurahua;Ambato;De 50-54;308
Tungurahua;Ambato;De 55-59;271
Tungurahua;Ambato;De 60-64;211
Tungurahua;Ambato;De 65-69;197
Tungurahua;Ambato;De 70-74;137
Tungurahua;Ambato;De 75-79;105
Tungurahua;Ambato;De 80-84;81
Tungurahua;Ambato;85 o más;69
Tungurahua;Ambato;Total Pasa;4.238
Tungurahua;Ambato;De 0-4;260
Tungurahua;Ambato;De 5-9;262
Tungurahua;Ambato;De 10-14;333
Tungurahua;Ambato;De 15-19;391
Tungurahua;Ambato;De 20-24;284
Tungurahua;Ambato;De 25-29;234
Tungurahua;Ambato;De 30-34;210
Tungurahua;Ambato;De 35-39;212
Tungurahua;Ambato;De 40-44;232
Tungurahua;Ambato;De 45-49;193
Tungurahua;Ambato;De 50-54;253
Tungurahua;Ambato;De 55-59;258
Tungurahua;Ambato;De 60-64;250
Tungurahua;Ambato;De 65-69;235
Tungurahua;Ambato;De 70-74;179
Tungurahua;Ambato;De 75-79;192
Tungurahua;Ambato;De 80-84;121
Tungurahua;Ambato;85 o más;139
Tungurahua;Ambato;Total Picaihua;10.382
Tungurahua;Ambato;De 0-4;705
Tungurahua;Ambato;De 5-9;864
Tungurahua;Ambato;De 10-14;846
Tungurahua;Ambato;De 15-19;834
Tungurahua;Ambato;De 20-24;839
Tungurahua;Ambato;De 25-29;767
Tungurahua;Ambato;De 30-34;809
Tungurahua;Ambato;De 35-39;872
Tungurahua;Ambato;De 40-44;752
Tungurahua;Ambato;De 45-49;651
Tungurahua;Ambato;De 50-54;578
Tungurahua;Ambato;De 55-59;485
Tungurahua;Ambato;De 60-64;369
Tungurahua;Ambato;De 65-69;351
Tungurahua;Ambato;De 70-74;226
Tungurahua;Ambato;De 75-79;179
Tungurahua;Ambato;De 80-84;119
Tungurahua;Ambato;85 o más;136
Tungurahua;Ambato;Total Pilagüín;11.450
Tungurahua;Ambato;De 0-4;871
Tungurahua;Ambato;De 5-9;972
Tungurahua;Ambato;De 10-14;1.058
Tungurahua;Ambato;De 15-19;1.137
Tungurahua;Ambato;De 20-24;986
Tungurahua;Ambato;De 25-29;904
Tungurahua;Ambato;De 30-34;863
Tungurahua;Ambato;De 35-39;852
Tungurahua;Ambato;De 40-44;770
Tungurahua;Ambato;De 45-49;633
Tungurahua;Ambato;De 50-54;478
Tungurahua;Ambato;De 55-59;418
Tungurahua;Ambato;De 60-64;423
Tungurahua;Ambato;De 65-69;367
Tungurahua;Ambato;De 70-74;267
Tungurahua;Ambato;De 75-79;222
Tungurahua;Ambato;De 80-84;146
Tungurahua;Ambato;85 o más;83
Tungurahua;Ambato;Total Quisapincha;10.777
Tungurahua;Ambato;De 0-4;724
Tungurahua;Ambato;De 5-9;871
Tungurahua;Ambato;De 10-14;1.076
Tungurahua;Ambato;De 15-19;1.124
Tungurahua;Ambato;De 20-24;803
Tungurahua;Ambato;De 25-29;697
Tungurahua;Ambato;De 30-34;638
Tungurahua;Ambato;De 35-39;628
Tungurahua;Ambato;De 40-44;652
Tungurahua;Ambato;De 45-49;588
Tungurahua;Ambato;De 50-54;518
Tungurahua;Ambato;De 55-59;588
Tungurahua;Ambato;De 60-64;533
Tungurahua;Ambato;De 65-69;431
Tungurahua;Ambato;De 70-74;320
Tungurahua;Ambato;De 75-79;279
Tungurahua;Ambato;De 80-84;152
Tungurahua;Ambato;85 o más;155
Tungurahua;Ambato;Total San Bartolomé de Pinllo;10.240
Tungurahua;Ambato;De 0-4;755
Tungurahua;Ambato;De 5-9;777
Tungurahua;Ambato;De 10-14;874
Tungurahua;Ambato;De 15-19;934
Tungurahua;Ambato;De 20-24;860
Tungurahua;Ambato;De 25-29;852
Tungurahua;Ambato;De 30-34;712
Tungurahua;Ambato;De 35-39;654
Tungurahua;Ambato;De 40-44;642
Tungurahua;Ambato;De 45-49;631
Tungurahua;Ambato;De 50-54;536
Tungurahua;Ambato;De 55-59;473
Tungurahua;Ambato;De 60-64;425
Tungurahua;Ambato;De 65-69;376
Tungurahua;Ambato;De 70-74;277
Tungurahua;Ambato;De 75-79;195
Tungurahua;Ambato;De 80-84;135
Tungurahua;Ambato;85 o más;132
Tungurahua;Ambato;Total San Fernando;2.035
Tungurahua;Ambato;De 0-4;174
Tungurahua;Ambato;De 5-9;143
Tungurahua;Ambato;De 10-14;192
Tungurahua;Ambato;De 15-19;227
Tungurahua;Ambato;De 20-24;162
Tungurahua;Ambato;De 25-29;143
Tungurahua;Ambato;De 30-34;100
Tungurahua;Ambato;De 35-39;87
Tungurahua;Ambato;De 40-44;105
Tungurahua;Ambato;De 45-49;91
Tungurahua;Ambato;De 50-54;85
Tungurahua;Ambato;De 55-59;99
Tungurahua;Ambato;De 60-64;81
Tungurahua;Ambato;De 65-69;98
Tungurahua;Ambato;De 70-74;62
Tungurahua;Ambato;De 75-79;93
Tungurahua;Ambato;De 80-84;45
Tungurahua;Ambato;85 o más;48
Tungurahua;Ambato;Total Santa Rosa;28.210
Tungurahua;Ambato;De 0-4;2.408
Tungurahua;Ambato;De 5-9;2.549
Tungurahua;Ambato;De 10-14;2.678
Tungurahua;Ambato;De 15-19;2.791
Tungurahua;Ambato;De 20-24;2.572
Tungurahua;Ambato;De 25-29;2.301
Tungurahua;Ambato;De 30-34;2.168
Tungurahua;Ambato;De 35-39;2.117
Tungurahua;Ambato;De 40-44;1.891
Tungurahua;Ambato;De 45-49;1.399
Tungurahua;Ambato;De 50-54;1.174
Tungurahua;Ambato;De 55-59;1.069
Tungurahua;Ambato;De 60-64;815
Tungurahua;Ambato;De 65-69;647
Tungurahua;Ambato;De 70-74;535
Tungurahua;Ambato;De 75-79;485
Tungurahua;Ambato;De 80-84;330
Tungurahua;Ambato;85 o más;281
Tungurahua;Ambato;Total Totoras;9.674
Tungurahua;Ambato;De 0-4;734
Tungurahua;Ambato;De 5-9;808
Tungurahua;Ambato;De 10-14;853
Tungurahua;Ambato;De 15-19;833
Tungurahua;Ambato;De 20-24;929
Tungurahua;Ambato;De 25-29;796
Tungurahua;Ambato;De 30-34;684
Tungurahua;Ambato;De 35-39;743
Tungurahua;Ambato;De 40-44;630
Tungurahua;Ambato;De 45-49;536
Tungurahua;Ambato;De 50-54;508
Tungurahua;Ambato;De 55-59;422
Tungurahua;Ambato;De 60-64;385
Tungurahua;Ambato;De 65-69;270
Tungurahua;Ambato;De 70-74;192
Tungurahua;Ambato;De 75-79;125
Tungurahua;Ambato;De 80-84;112
Tungurahua;Ambato;85 o más;114
Tungurahua;Ambato;Total Cunchibamba;5.546
Tungurahua;Ambato;De 0-4;424
Tungurahua;Ambato;De 5-9;449
Tungurahua;Ambato;De 10-14;509
Tungurahua;Ambato;De 15-19;491
Tungurahua;Ambato;De 20-24;479
Tungurahua;Ambato;De 25-29;436
Tungurahua;Ambato;De 30-34;411
Tungurahua;Ambato;De 35-39;399
Tungurahua;Ambato;De 40-44;399
Tungurahua;Ambato;De 45-49;332
Tungurahua;Ambato;De 50-54;295
Tungurahua;Ambato;De 55-59;221
Tungurahua;Ambato;De 60-64;188
Tungurahua;Ambato;De 65-69;147
Tungurahua;Ambato;De 70-74;116
Tungurahua;Ambato;De 75-79;103
Tungurahua;Ambato;De 80-84;74
Tungurahua;Ambato;85 o más;73
Tungurahua;Ambato;Total Unamuncho;6.141
Tungurahua;Ambato;De 0-4;521
Tungurahua;Ambato;De 5-9;530
Tungurahua;Ambato;De 10-14;609
Tungurahua;Ambato;De 15-19;541
Tungurahua;Ambato;De 20-24;520
Tungurahua;Ambato;De 25-29;516
Tungurahua;Ambato;De 30-34;473
Tungurahua;Ambato;De 35-39;478
Tungurahua;Ambato;De 40-44;389
Tungurahua;Ambato;De 45-49;329
Tungurahua;Ambato;De 50-54;292
Tungurahua;Ambato;De 55-59;258
Tungurahua;Ambato;De 60-64;190
Tungurahua;Ambato;De 65-69;162
Tungurahua;Ambato;De 70-74;118
Tungurahua;Ambato;De 75-79;81
Tungurahua;Ambato;De 80-84;78
Tungurahua;Ambato;85 o más;56
Tungurahua;Baños de Agua Santa;Total Baños de Agua Santa;21.908
Tungurahua;Baños de Agua Santa;De 0-4;1.332
Tungurahua;Baños de Agua Santa;De 5-9;1.567
Tungurahua;Baños de Agua Santa;De 10-14;1.715
Tungurahua;Baños de Agua Santa;De 15-19;1.821
Tungurahua;Baños de Agua Santa;De 20-24;1.829
Tungurahua;Baños de Agua Santa;De 25-29;1.870
Tungurahua;Baños de Agua Santa;De 30-34;1.668
Tungurahua;Baños de Agua Santa;De 35-39;1.576
Tungurahua;Baños de Agua Santa;De 40-44;1.469
Tungurahua;Baños de Agua Santa;De 45-49;1.403
Tungurahua;Baños de Agua Santa;De 50-54;1.286
Tungurahua;Baños de Agua Santa;De 55-59;1.103
Tungurahua;Baños de Agua Santa;De 60-64;895
Tungurahua;Baños de Agua Santa;De 65-69;730
Tungurahua;Baños de Agua Santa;De 70-74;533
Tungurahua;Baños de Agua Santa;De 75-79;457
Tungurahua;Baños de Agua Santa;De 80-84;334
Tungurahua;Baños de Agua Santa;85 o más;320
Tungurahua;Baños de Agua Santa;Total Baños;16.121
Tungurahua;Baños de Agua Santa;De 0-4;982
Tungurahua;Baños de Agua Santa;De 5-9;1.172
Tungurahua;Baños de Agua Santa;De 10-14;1.271
Tungurahua;Baños de Agua Santa;De 15-19;1.316
Tungurahua;Baños de Agua Santa;De 20-24;1.321
Tungurahua;Baños de Agua Santa;De 25-29;1.416
Tungurahua;Baños de Agua Santa;De 30-34;1.250
Tungurahua;Baños de Agua Santa;De 35-39;1.171
Tungurahua;Baños de Agua Santa;De 40-44;1.072
Tungurahua;Baños de Agua Santa;De 45-49;1.063
Tungurahua;Baños de Agua Santa;De 50-54;951
Tungurahua;Baños de Agua Santa;De 55-59;800
Tungurahua;Baños de Agua Santa;De 60-64;651
Tungurahua;Baños de Agua Santa;De 65-69;528
Tungurahua;Baños de Agua Santa;De 70-74;378
Tungurahua;Baños de Agua Santa;De 75-79;311
Tungurahua;Baños de Agua Santa;De 80-84;247
Tungurahua;Baños de Agua Santa;85 o más;221
Tungurahua;Baños de Agua Santa;Total Lligua;343
Tungurahua;Baños de Agua Santa;De 0-4;9
Tungurahua;Baños de Agua Santa;De 5-9;21
Tungurahua;Baños de Agua Santa;De 10-14;25
Tungurahua;Baños de Agua Santa;De 15-19;23
Tungurahua;Baños de Agua Santa;De 20-24;19
Tungurahua;Baños de Agua Santa;De 25-29;30
Tungurahua;Baños de Agua Santa;De 30-34;18
Tungurahua;Baños de Agua Santa;De 35-39;22
Tungurahua;Baños de Agua Santa;De 40-44;23
Tungurahua;Baños de Agua Santa;De 45-49;23
Tungurahua;Baños de Agua Santa;De 50-54;21
Tungurahua;Baños de Agua Santa;De 55-59;19
Tungurahua;Baños de Agua Santa;De 60-64;22
Tungurahua;Baños de Agua Santa;De 65-69;21
Tungurahua;Baños de Agua Santa;De 70-74;19
Tungurahua;Baños de Agua Santa;De 75-79;14
Tungurahua;Baños de Agua Santa;De 80-84;7
Tungurahua;Baños de Agua Santa;85 o más;7
Tungurahua;Baños de Agua Santa;Total Río Negro;1.274
Tungurahua;Baños de Agua Santa;De 0-4;91
Tungurahua;Baños de Agua Santa;De 5-9;91
Tungurahua;Baños de Agua Santa;De 10-14;82
Tungurahua;Baños de Agua Santa;De 15-19;117
Tungurahua;Baños de Agua Santa;De 20-24;113
Tungurahua;Baños de Agua Santa;De 25-29;78
Tungurahua;Baños de Agua Santa;De 30-34;105
Tungurahua;Baños de Agua Santa;De 35-39;74
Tungurahua;Baños de Agua Santa;De 40-44;81
Tungurahua;Baños de Agua Santa;De 45-49;68
Tungurahua;Baños de Agua Santa;De 50-54;73
Tungurahua;Baños de Agua Santa;De 55-59;74
Tungurahua;Baños de Agua Santa;De 60-64;65
Tungurahua;Baños de Agua Santa;De 65-69;44
Tungurahua;Baños de Agua Santa;De 70-74;38
Tungurahua;Baños de Agua Santa;De 75-79;33
Tungurahua;Baños de Agua Santa;De 80-84;22
Tungurahua;Baños de Agua Santa;85 o más;25
Tungurahua;Baños de Agua Santa;Total Río Verde;1.337
Tungurahua;Baños de Agua Santa;De 0-4;95
Tungurahua;Baños de Agua Santa;De 5-9;99
Tungurahua;Baños de Agua Santa;De 10-14;102
Tungurahua;Baños de Agua Santa;De 15-19;119
Tungurahua;Baños de Agua Santa;De 20-24;135
Tungurahua;Baños de Agua Santa;De 25-29;120
Tungurahua;Baños de Agua Santa;De 30-34;83
Tungurahua;Baños de Agua Santa;De 35-39;112
Tungurahua;Baños de Agua Santa;De 40-44;89
Tungurahua;Baños de Agua Santa;De 45-49;64
Tungurahua;Baños de Agua Santa;De 50-54;72
Tungurahua;Baños de Agua Santa;De 55-59;72
Tungurahua;Baños de Agua Santa;De 60-64;43
Tungurahua;Baños de Agua Santa;De 65-69;40
Tungurahua;Baños de Agua Santa;De 70-74;25
Tungurahua;Baños de Agua Santa;De 75-79;24
Tungurahua;Baños de Agua Santa;De 80-84;18
Tungurahua;Baños de Agua Santa;85 o más;25
Tungurahua;Baños de Agua Santa;Total Ulba;2.833
Tungurahua;Baños de Agua Santa;De 0-4;155
Tungurahua;Baños de Agua Santa;De 5-9;184
Tungurahua;Baños de Agua Santa;De 10-14;235
Tungurahua;Baños de Agua Santa;De 15-19;246
Tungurahua;Baños de Agua Santa;De 20-24;241
Tungurahua;Baños de Agua Santa;De 25-29;226
Tungurahua;Baños de Agua Santa;De 30-34;212
Tungurahua;Baños de Agua Santa;De 35-39;197
Tungurahua;Baños de Agua Santa;De 40-44;204
Tungurahua;Baños de Agua Santa;De 45-49;185
Tungurahua;Baños de Agua Santa;De 50-54;169
Tungurahua;Baños de Agua Santa;De 55-59;138
Tungurahua;Baños de Agua Santa;De 60-64;114
Tungurahua;Baños de Agua Santa;De 65-69;97
Tungurahua;Baños de Agua Santa;De 70-74;73
Tungurahua;Baños de Agua Santa;De 75-79;75
Tungurahua;Baños de Agua Santa;De 80-84;40
Tungurahua;Baños de Agua Santa;85 o más;42
Tungurahua;Cevallos;Total Cevallos;10.433
Tungurahua;Cevallos;De 0-4;697
Tungurahua;Cevallos;De 5-9;830
Tungurahua;Cevallos;De 10-14;873
Tungurahua;Cevallos;De 15-19;822
Tungurahua;Cevallos;De 20-24;847
Tungurahua;Cevallos;De 25-29;787
Tungurahua;Cevallos;De 30-34;827
Tungurahua;Cevallos;De 35-39;722
Tungurahua;Cevallos;De 40-44;665
Tungurahua;Cevallos;De 45-49;616
Tungurahua;Cevallos;De 50-54;592
Tungurahua;Cevallos;De 55-59;511
Tungurahua;Cevallos;De 60-64;405
Tungurahua;Cevallos;De 65-69;358
Tungurahua;Cevallos;De 70-74;293
Tungurahua;Cevallos;De 75-79;256
